listing_id,num_reviews_sampled,avg_sentiment_score,num_reviews_total,sentiment_label
42222433,30,0.6081,112,Positiv
42241212,30,0.7989,43,Positiv
42241776,30,0.7181,38,Positiv
42250234,4,0.4852,4,Positiv
42269338,30,0.6791,67,Positiv
42274176,28,0.7841,28,Positiv
42275475,1,0.9411,1,Positiv
42276225,21,0.8905,21,Positiv
42277051,1,0.8933,1,Positiv
42277460,30,0.8161,35,Positiv
42308283,30,0.8197,111,Positiv
42311229,29,0.7534,29,Positiv
42321086,30,0.8323,72,Positiv
42321243,30,0.8929,147,Positiv
42322163,30,0.7951,117,Positiv
42328985,30,0.8243,32,Positiv
42342466,30,0.7961,52,Positiv
42356471,30,0.5591,62,Positiv
42357829,30,0.7073,88,Positiv
42358201,22,0.7519,22,Positiv
42395389,30,0.5999,162,Positiv
42398326,30,0.7277,267,Positiv
42430357,30,0.6252,109,Positiv
42443686,3,0.3665,3,Positiv
42446448,30,0.6264,66,Positiv
42446929,6,0.5628,6,Positiv
42448555,30,0.8048,109,Positiv
42451991,30,0.574,122,Positiv
42463372,30,0.832,142,Positiv
42465292,5,0.8139,5,Positiv
42470359,30,0.8544,44,Positiv
42487747,30,0.7767,32,Positiv
42500259,7,0.6011,7,Positiv
42502792,30,0.7491,76,Positiv
42502880,5,0.95,5,Positiv
42502953,9,0.8849,9,Positiv
42509076,30,0.7638,90,Positiv
42523834,30,0.6803,106,Positiv
42524362,30,0.7614,56,Positiv
42527146,6,0.56,6,Positiv
42531324,30,0.7377,169,Positiv
42531758,30,0.7956,67,Positiv
42572674,30,0.6477,38,Positiv
42582683,2,0.8664,2,Positiv
42596414,2,0.2023,2,Positiv
42597510,30,0.8695,34,Positiv
42618951,30,0.62,127,Positiv
42655347,30,0.7798,126,Positiv
42674595,30,0.7473,90,Positiv
42675469,4,0.5679,4,Positiv
42677216,30,0.7543,69,Positiv
42683444,15,0.2164,15,Positiv
42695955,30,0.829,177,Positiv
42709401,30,0.8053,58,Positiv
42725475,7,0.3664,7,Positiv
42730357,16,0.6672,16,Positiv
42743060,30,0.7821,139,Positiv
42752458,30,0.5595,32,Positiv
42761209,30,0.7418,175,Positiv
42768123,30,0.6913,40,Positiv
42803124,30,0.7275,149,Positiv
42803146,30,0.5212,137,Positiv
42803148,30,0.7983,113,Positiv
42834167,30,0.7596,101,Positiv
42834200,5,0.8376,5,Positiv
42834209,1,0.9179,1,Positiv
42856363,30,0.7369,237,Positiv
42858377,30,0.844,192,Positiv
42858842,30,0.6622,69,Positiv
42861236,11,0.3137,11,Positiv
42873287,30,0.5762,37,Positiv
42912327,30,0.6142,247,Positiv
42924404,30,0.818,60,Positiv
43007818,30,0.681,73,Positiv
43028383,30,0.7809,86,Positiv
43086929,11,0.722,11,Positiv
43144472,1,-0.6814,1,Negativ
43306302,10,0.74,10,Positiv
43338349,30,0.8615,49,Positiv
43352528,30,0.5478,278,Positiv
43352773,30,0.7208,41,Positiv
43352802,30,0.5976,183,Positiv
43352834,30,0.6745,34,Positiv
43352891,30,0.6279,129,Positiv
43352948,30,0.6815,216,Positiv
43352992,30,0.5993,34,Positiv
43353225,30,0.6983,31,Positiv
43360604,30,0.7318,92,Positiv
43360692,1,0.0,1,Neutral
43360724,7,0.3637,7,Positiv
43360773,1,0.6043,1,Positiv
43361044,1,0.8413,1,Positiv
43361100,2,0.9668,2,Positiv
43427795,1,0.6136,1,Positiv
43474291,30,0.6455,42,Positiv
43474322,30,0.5621,44,Positiv
43474409,2,0.7743,2,Positiv
43474644,1,0.5032,1,Positiv
43474726,30,0.4364,256,Positiv
43474790,1,0.365,1,Positiv
43474869,5,0.6828,5,Positiv
43474917,30,0.6792,60,Positiv
43483641,30,0.4379,277,Positiv
43483698,30,0.708,129,Positiv
43483847,30,0.5651,70,Positiv
43483920,5,0.4774,5,Positiv
43483956,30,0.6467,120,Positiv
43484003,30,0.3985,36,Positiv
43484144,8,0.8829,8,Positiv
43484146,9,0.6802,9,Positiv
43484227,30,0.7169,59,Positiv
43493038,1,0.4391,1,Positiv
43493306,1,0.8586,1,Positiv
43493411,1,0.9784,1,Positiv
43493487,1,0.9678,1,Positiv
43493668,1,0.9679,1,Positiv
43494090,1,-0.8262,1,Negativ
43521385,30,0.8562,258,Positiv
43543647,30,0.7148,136,Positiv
43550682,30,0.7636,73,Positiv
43554308,3,0.8369,3,Positiv
43554472,8,0.9164,8,Positiv
43554508,6,0.9295,6,Positiv
43568499,1,0.9774,1,Positiv
43607321,30,0.747,236,Positiv
43609452,30,0.7015,153,Positiv
43622890,30,0.884,81,Positiv
43637018,30,0.5622,114,Positiv
43648437,30,0.7187,138,Positiv
43649138,9,0.8215,9,Positiv
43662508,30,0.5906,89,Positiv
43699024,29,0.5729,29,Positiv
43705269,17,0.7866,17,Positiv
43708888,30,0.6741,50,Positiv
43709379,20,0.7334,20,Positiv
43709759,30,0.7117,38,Positiv
43710404,30,0.8108,31,Positiv
43710706,6,0.6727,6,Positiv
43718863,26,0.7439,26,Positiv
43738550,30,0.7191,73,Positiv
43764770,30,0.6713,156,Positiv
43777806,27,0.8969,27,Positiv
43808748,30,0.6754,100,Positiv
43809379,30,0.89,93,Positiv
43817785,30,0.8628,396,Positiv
43824047,30,0.8566,85,Positiv
43839145,30,0.6344,38,Positiv
43848218,30,0.7448,59,Positiv
43893753,30,0.6826,207,Positiv
43903060,30,0.6779,52,Positiv
43919209,30,0.6949,198,Positiv
43920580,30,0.5933,222,Positiv
43923667,30,0.7957,192,Positiv
43934852,16,0.8669,16,Positiv
43939720,30,0.8832,43,Positiv
43945100,30,0.6546,86,Positiv
43953601,30,0.5474,105,Positiv
43983692,30,0.6399,160,Positiv
43990574,30,0.7815,153,Positiv
43999388,30,0.5886,36,Positiv
43999409,30,0.6576,73,Positiv
43999694,4,0.4964,4,Positiv
43999900,30,0.6436,56,Positiv
44000093,30,0.7239,59,Positiv
44000239,14,0.7391,14,Positiv
44000457,5,0.5499,5,Positiv
44000726,7,0.7524,7,Positiv
44001284,30,0.7346,109,Positiv
44002117,30,0.7842,37,Positiv
44015147,30,0.6517,144,Positiv
44023049,30,0.8167,132,Positiv
44030685,4,0.9154,4,Positiv
44032323,30,0.867,167,Positiv
44039117,30,0.7975,71,Positiv
44042775,30,0.7224,43,Positiv
44043861,30,0.821,172,Positiv
44055868,12,0.6414,12,Positiv
44055981,1,0.9261,1,Positiv
44056102,2,0.9002,2,Positiv
44056125,16,0.3126,16,Positiv
44056252,1,0.9009,1,Positiv
44056314,14,0.4993,14,Positiv
44056432,2,0.8371,2,Positiv
44056456,30,0.8289,117,Positiv
44056487,10,0.3804,10,Positiv
44056642,1,-0.5243,1,Negativ
44056799,21,0.5616,21,Positiv
44056981,1,-0.3654,1,Negativ
44069211,19,0.7805,19,Positiv
44071783,30,0.852,41,Positiv
44081360,30,0.6803,112,Positiv
44129102,30,0.6499,124,Positiv
44202380,30,0.8323,36,Positiv
44206468,30,0.8585,49,Positiv
44207405,30,0.813,199,Positiv
44224571,30,0.7121,115,Positiv
44227243,30,0.748,187,Positiv
44256044,30,0.7783,30,Positiv
44258191,30,0.7659,30,Positiv
44259292,30,0.8343,145,Positiv
44273949,25,0.6851,25,Positiv
44312224,18,0.8384,18,Positiv
44312230,1,0.9725,1,Positiv
44312233,2,-0.0745,2,Negativ
44312239,7,0.7495,7,Positiv
44312248,3,0.8011,3,Positiv
44320945,30,0.6725,44,Positiv
44352508,30,0.8245,43,Positiv
44352917,30,0.7869,89,Positiv
44367922,30,0.8056,123,Positiv
44368208,30,0.854,100,Positiv
44369525,30,0.8559,74,Positiv
44371128,4,0.9428,4,Positiv
44371728,9,0.8461,9,Positiv
44384601,30,0.8191,54,Positiv
44422888,4,0.8125,4,Positiv
44424730,30,0.6838,97,Positiv
44445401,19,0.8924,19,Positiv
44445442,5,0.7999,5,Positiv
44467763,1,0.7623,1,Positiv
44469056,30,0.7788,145,Positiv
44474049,30,0.7382,35,Positiv
44548026,15,0.5921,15,Positiv
44594425,30,0.7392,66,Positiv
44622118,30,0.6982,67,Positiv
44637565,30,0.7433,91,Positiv
44651971,30,0.7258,108,Positiv
44670654,30,0.7827,178,Positiv
44670757,8,0.4927,8,Positiv
44691197,17,0.6977,17,Positiv
44722626,14,0.7283,14,Positiv
44729221,30,0.7244,191,Positiv
44734800,15,0.8977,15,Positiv
44889370,30,0.7883,126,Positiv
45045531,30,0.8147,54,Positiv
45048100,4,0.1506,4,Positiv
45057272,30,0.8701,59,Positiv
45134120,30,0.6733,39,Positiv
45172100,6,0.5213,6,Positiv
45182673,30,0.6745,110,Positiv
45197417,30,0.8208,94,Positiv
45197893,30,0.7751,56,Positiv
45253263,30,0.7353,48,Positiv
45265623,30,0.7238,119,Positiv
45281299,30,0.6366,58,Positiv
45328000,30,0.4997,30,Positiv
45328307,30,0.5895,51,Positiv
45337683,30,0.7596,57,Positiv
45338056,30,0.8048,145,Positiv
45338176,30,0.8592,48,Positiv
45338351,30,0.7968,193,Positiv
45338807,30,0.7158,149,Positiv
45358445,30,0.8156,181,Positiv
45416839,30,0.7811,139,Positiv
45429059,14,0.8459,14,Positiv
45431404,11,0.5727,11,Positiv
45462230,30,0.6446,167,Positiv
45474973,30,0.6646,110,Positiv
45483066,15,0.7368,15,Positiv
45483184,30,0.7614,30,Positiv
45483266,30,0.703,39,Positiv
45483306,30,0.8291,65,Positiv
45488064,30,0.7324,93,Positiv
45493638,30,0.8149,208,Positiv
45501050,30,0.8326,178,Positiv
45505347,30,0.7401,168,Positiv
45513028,30,0.8386,52,Positiv
45544410,30,0.7693,217,Positiv
45591505,19,0.7641,19,Positiv
45592596,30,0.8294,189,Positiv
45616467,25,0.8199,25,Positiv
45627606,30,0.7976,468,Positiv
45630396,30,0.7031,193,Positiv
45647220,25,0.7687,25,Positiv
45648866,30,0.7926,168,Positiv
45650472,30,0.7625,96,Positiv
45697627,30,0.7642,75,Positiv
45729209,30,0.7683,446,Positiv
45730496,29,0.5926,29,Positiv
45745882,30,0.8602,466,Positiv
45745888,30,0.8045,141,Positiv
45778575,29,0.6702,29,Positiv
45798843,4,0.844,4,Positiv
45800231,30,0.7452,32,Positiv
45800982,8,0.5253,8,Positiv
45807627,20,0.7104,20,Positiv
45807966,30,0.7755,69,Positiv
45808102,30,0.7975,37,Positiv
45808253,30,0.7539,94,Positiv
45811833,30,0.7697,238,Positiv
45926374,30,0.8038,137,Positiv
45951400,30,0.8041,139,Positiv
45987325,2,0.7095,2,Positiv
45988079,11,0.5909,11,Positiv
45988537,30,0.7661,241,Positiv
46052604,1,0.5803,1,Positiv
46064839,2,0.777,2,Positiv
46089396,2,0.4411,2,Positiv
46116425,1,0.9517,1,Positiv
46133533,1,0.5205,1,Positiv
46135557,16,0.8637,16,Positiv
46165660,8,0.6501,8,Positiv
46192936,30,0.7026,65,Positiv
46216673,22,0.7861,22,Positiv
46230151,30,0.7273,36,Positiv
46237284,19,0.6428,19,Positiv
46310583,30,0.7378,233,Positiv
46345029,10,0.7432,10,Positiv
46345693,17,0.6853,17,Positiv
46366072,30,0.802,59,Positiv
46366202,30,0.7161,46,Positiv
46366230,30,0.6649,94,Positiv
46388253,23,0.4071,23,Positiv
46406887,4,0.9197,4,Positiv
46407102,30,0.5982,72,Positiv
46439050,30,0.8016,119,Positiv
46457962,22,0.8314,22,Positiv
46459464,30,0.7895,38,Positiv
46459753,30,0.7403,46,Positiv
46459857,30,0.8374,111,Positiv
46478878,6,0.4307,6,Positiv
46479407,21,0.5058,21,Positiv
46563207,30,0.816,189,Positiv
46595201,30,0.6105,59,Positiv
46612251,30,0.8044,190,Positiv
46612480,30,0.7383,50,Positiv
46649439,30,0.6076,123,Positiv
46668629,30,0.6797,94,Positiv
46723444,30,0.7693,99,Positiv
46827533,12,0.8372,12,Positiv
46900088,2,0.8334,2,Positiv
47030107,30,0.7919,122,Positiv
47120890,8,0.5392,8,Positiv
47209150,30,0.8792,34,Positiv
47209904,30,0.8247,87,Positiv
47210328,30,0.7088,62,Positiv
47305822,30,0.86,201,Positiv
47467113,30,0.7646,43,Positiv
47700733,30,0.7642,58,Positiv
47701682,30,0.8034,138,Positiv
47710581,30,0.8333,198,Positiv
47716590,30,0.7549,40,Positiv
47717928,10,0.5628,10,Positiv
47718136,30,0.6491,55,Positiv
47750007,2,0.0019,2,Neutral
47779788,30,0.7647,48,Positiv
47793217,30,0.7383,61,Positiv
47793746,30,0.5333,46,Positiv
47806487,30,0.7574,71,Positiv
47808860,30,0.8275,112,Positiv
47808865,30,0.729,41,Positiv
47810116,30,0.5737,98,Positiv
47836111,30,0.6432,59,Positiv
47898467,5,0.1436,5,Positiv
47920657,30,0.7432,272,Positiv
47932257,30,0.8566,278,Positiv
48021137,24,0.6294,24,Positiv
48048426,30,0.8437,94,Positiv
48100634,17,0.8753,17,Positiv
48103923,24,0.7395,24,Positiv
48108934,30,0.7666,43,Positiv
48175481,2,0.927,2,Positiv
48175706,24,0.7481,24,Positiv
48180005,17,0.6237,17,Positiv
48180009,30,0.5103,35,Positiv
48228088,20,0.8955,20,Positiv
48229458,26,0.5599,26,Positiv
48229464,30,0.6193,59,Positiv
48276011,30,0.7355,111,Positiv
48276467,30,0.654,67,Positiv
48276863,30,0.7056,106,Positiv
48276877,20,0.4833,20,Positiv
48281150,22,0.6822,22,Positiv
48281372,22,0.6334,22,Positiv
48290976,30,0.6969,99,Positiv
48291229,30,0.5552,66,Positiv
48292416,9,0.7167,9,Positiv
48293353,30,0.7677,48,Positiv
48306888,30,0.6168,108,Positiv
48320995,30,0.8226,121,Positiv
48393543,22,0.7818,22,Positiv
48410581,7,0.5528,7,Positiv
48412025,30,0.6434,36,Positiv
48412028,2,0.858,2,Positiv
48458115,30,0.6782,31,Positiv
48458485,30,0.7985,213,Positiv
48514887,30,0.8598,62,Positiv
48522469,30,0.7948,40,Positiv
48533755,5,0.6035,5,Positiv
48563714,30,0.8019,52,Positiv
48565891,30,0.8944,77,Positiv
48569333,14,0.771,14,Positiv
48657478,30,0.7766,164,Positiv
48669283,30,0.8088,118,Positiv
48686196,30,0.6408,68,Positiv
48693124,30,0.6699,75,Positiv
48708163,30,0.8103,153,Positiv
48709268,30,0.7724,51,Positiv
48711760,30,0.7941,84,Positiv
48727043,9,0.6793,9,Positiv
48744387,30,0.6583,52,Positiv
48769064,30,0.6965,194,Positiv
48794925,30,0.8447,120,Positiv
48825412,10,0.7302,10,Positiv
48825484,30,0.699,56,Positiv
48825525,30,0.8285,87,Positiv
48837022,8,0.3212,8,Positiv
48837661,30,0.791,39,Positiv
48837664,10,0.7872,10,Positiv
48837666,18,0.6244,18,Positiv
48837687,14,0.7854,14,Positiv
48856173,30,0.7186,34,Positiv
48856184,11,0.6899,11,Positiv
48856192,11,0.6063,11,Positiv
48874014,21,0.8262,21,Positiv
48874237,30,0.7019,360,Positiv
48877298,30,0.7567,213,Positiv
48878282,30,0.7919,69,Positiv
48878286,22,0.7594,22,Positiv
48878289,30,0.5927,31,Positiv
48878292,30,0.6962,59,Positiv
48878293,30,0.7046,51,Positiv
48886258,30,0.8251,212,Positiv
48887442,30,0.8113,297,Positiv
48937910,30,0.7101,240,Positiv
48939442,12,0.6568,12,Positiv
49029571,30,0.7919,182,Positiv
49083197,16,0.5096,16,Positiv
49083457,8,0.5145,8,Positiv
49087858,30,0.7577,217,Positiv
49135384,30,0.6305,267,Positiv
49166977,30,0.8677,135,Positiv
49257683,30,0.8196,175,Positiv
49280794,30,0.7063,188,Positiv
49281682,30,0.7935,219,Positiv
49286545,30,0.4874,137,Positiv
49299233,30,0.7888,207,Positiv
49299246,30,0.6864,170,Positiv
49300192,30,0.8025,98,Positiv
49338250,30,0.7998,146,Positiv
49338312,30,0.7191,173,Positiv
49374771,7,0.6173,7,Positiv
49440927,30,0.7762,162,Positiv
49463694,3,0.9259,3,Positiv
49473235,30,0.6724,98,Positiv
49475919,30,0.8531,207,Positiv
49491129,30,0.7963,83,Positiv
49541877,30,0.8006,132,Positiv
49542815,30,0.7591,101,Positiv
49554845,30,0.7348,88,Positiv
49576628,30,0.646,97,Positiv
49584790,3,0.9369,3,Positiv
49608486,30,0.7568,297,Positiv
49624293,30,0.783,210,Positiv
49624601,30,0.7759,31,Positiv
49642272,30,0.7556,30,Positiv
49653919,17,0.8332,17,Positiv
49661337,30,0.7195,110,Positiv
49670534,30,0.733,142,Positiv
49677371,30,0.7072,105,Positiv
49696405,30,0.7802,84,Positiv
49703847,30,0.6587,300,Positiv
49709318,30,0.6795,31,Positiv
49728871,30,0.8309,72,Positiv
49741128,16,0.4648,16,Positiv
49813996,30,0.8779,147,Positiv
49846438,30,0.7139,189,Positiv
49847287,30,0.8468,119,Positiv
49853740,13,0.6731,13,Positiv
49855810,30,0.8852,74,Positiv
49870555,1,0.8616,1,Positiv
49879071,30,0.8057,55,Positiv
49879919,30,0.6737,44,Positiv
49881090,30,0.7427,146,Positiv
49894193,30,0.8331,183,Positiv
49894618,30,0.8593,88,Positiv
49900289,7,0.5631,7,Positiv
49970970,1,0.5798,1,Positiv
49971093,3,0.7991,3,Positiv
49971157,5,0.7795,5,Positiv
49971184,1,-0.6254,1,Negativ
49978468,24,0.701,24,Positiv
49980865,30,0.8624,201,Positiv
49991132,6,0.537,6,Positiv
49995851,30,0.7757,249,Positiv
50025987,30,0.8109,160,Positiv
50067780,1,0.8555,1,Positiv
50081907,30,0.7263,50,Positiv
50088982,30,0.7246,340,Positiv
50095632,30,0.8013,156,Positiv
50103341,30,0.4617,195,Positiv
50113265,30,0.7613,67,Positiv
50132032,30,0.7251,263,Positiv
50144842,18,0.7359,18,Positiv
50149727,30,0.6992,272,Positiv
50149931,30,0.7313,180,Positiv
50170854,30,0.7706,30,Positiv
50219547,30,0.7022,65,Positiv
50223994,5,0.9173,5,Positiv
50241996,3,0.9375,3,Positiv
50243366,30,0.6464,430,Positiv
50249788,24,0.5537,24,Positiv
50256057,30,0.6644,70,Positiv
50259791,7,0.4337,7,Positiv
50264996,20,0.8986,20,Positiv
50271754,30,0.872,72,Positiv
50276462,14,0.8489,14,Positiv
50282628,30,0.7931,251,Positiv
50283418,30,0.7793,105,Positiv
50283814,24,0.8425,24,Positiv
50284057,30,0.7276,48,Positiv
50286033,30,0.8769,59,Positiv
50291825,30,0.6314,73,Positiv
50301460,30,0.7184,116,Positiv
50302775,18,0.5416,18,Positiv
50302778,21,0.7454,21,Positiv
50305848,30,0.6154,255,Positiv
50322213,25,0.5762,25,Positiv
50322214,30,0.5675,44,Positiv
50322215,30,0.5763,66,Positiv
50322216,18,0.6832,18,Positiv
50324871,30,0.4055,119,Positiv
50325942,14,0.7367,14,Positiv
50329987,30,0.8503,45,Positiv
50338508,8,0.6119,8,Positiv
50367258,30,0.8698,198,Positiv
50368525,30,0.7608,104,Positiv
50375471,30,0.8704,219,Positiv
50405730,8,0.3361,8,Positiv
50416508,30,0.7138,394,Positiv
50426573,30,0.7914,115,Positiv
50428002,30,0.7721,116,Positiv
50428680,30,0.7442,94,Positiv
50434237,8,0.8646,8,Positiv
50434984,30,0.8654,82,Positiv
50439142,30,0.8439,206,Positiv
50439568,30,0.8746,290,Positiv
50450172,30,0.7284,134,Positiv
50450876,30,0.7499,44,Positiv
50454490,30,0.6774,233,Positiv
50467021,10,0.7032,10,Positiv
50474125,30,0.8342,305,Positiv
50475772,30,0.7528,52,Positiv
50518607,30,0.8748,30,Positiv
50534532,7,0.4875,7,Positiv
50534715,30,0.7756,91,Positiv
50558185,5,0.8437,5,Positiv
50560216,30,0.8028,287,Positiv
50566452,30,0.7811,39,Positiv
50579456,30,0.8512,196,Positiv
50581567,30,0.8397,250,Positiv
50581838,11,0.6751,11,Positiv
50585288,17,0.715,17,Positiv
50588067,30,0.7169,139,Positiv
50629738,30,0.7829,110,Positiv
50635620,30,0.7311,74,Positiv
50636267,30,0.7092,60,Positiv
50636677,30,0.7756,151,Positiv
50694543,30,0.6131,285,Positiv
50702692,27,0.7086,27,Positiv
50714887,3,0.0855,3,Positiv
50759971,30,0.9021,125,Positiv
50773499,30,0.6566,188,Positiv
50773625,30,0.4782,33,Positiv
50809687,14,0.6868,14,Positiv
50809790,8,0.8808,8,Positiv
50817369,30,0.7925,220,Positiv
50818295,3,0.8296,3,Positiv
50818473,21,0.7802,21,Positiv
50818702,13,0.934,13,Positiv
50823880,3,-0.0142,3,Neutral
50824008,3,0.7534,3,Positiv
50824223,12,0.6517,12,Positiv
50824415,2,0.8579,2,Positiv
50836335,22,0.7628,22,Positiv
50842100,9,0.6172,9,Positiv
50849145,30,0.7528,295,Positiv
50853174,3,0.9712,3,Positiv
50904476,30,0.6946,132,Positiv
50936135,30,0.5357,93,Positiv
50957705,30,0.8795,145,Positiv
50984355,20,0.5756,20,Positiv
51005237,3,-0.273,3,Negativ
51017400,30,0.7716,113,Positiv
51054497,30,0.7266,138,Positiv
51059541,30,0.5527,93,Positiv
51096706,30,0.7926,192,Positiv
51108283,30,0.7402,71,Positiv
51121209,30,0.7213,188,Positiv
51125241,30,0.7043,140,Positiv
51125987,30,0.77,158,Positiv
51134131,7,0.7954,7,Positiv
51134739,25,0.6308,25,Positiv
51136747,30,0.6327,128,Positiv
51158554,30,0.7324,179,Positiv
51172780,30,0.5,166,Positiv
51196342,17,0.6793,17,Positiv
51202352,30,0.7031,87,Positiv
51202452,30,0.847,50,Positiv
51203061,30,0.6731,39,Positiv
51207261,30,0.6588,202,Positiv
51218948,30,0.7594,37,Positiv
51219804,30,0.6668,118,Positiv
51246103,16,0.777,16,Positiv
51261345,30,0.5625,101,Positiv
51261741,30,0.6504,33,Positiv
51262121,30,0.6361,131,Positiv
51262362,30,0.8018,110,Positiv
51262595,30,0.6251,264,Positiv
51262855,30,0.6737,97,Positiv
51263093,30,0.6437,109,Positiv
51263285,30,0.7534,46,Positiv
51276694,30,0.7517,320,Positiv
51281713,30,0.7582,274,Positiv
51282346,30,0.7257,103,Positiv
51282720,30,0.53,67,Positiv
51283006,5,0.7199,5,Positiv
51283244,30,0.7444,54,Positiv
51283469,30,0.6991,185,Positiv
51283686,30,0.7759,231,Positiv
51283894,30,0.792,75,Positiv
51284187,30,0.6558,35,Positiv
51284411,24,0.6654,24,Positiv
51296515,5,0.8792,5,Positiv
51302779,22,0.69,22,Positiv
51303156,30,0.7798,84,Positiv
51303189,13,0.6721,13,Positiv
51303230,1,-0.9467,1,Negativ
51317317,30,0.638,78,Positiv
51320460,30,0.7936,206,Positiv
51321579,12,0.48,12,Positiv
51322651,30,0.8292,67,Positiv
51337335,30,0.8619,84,Positiv
51343365,30,0.6241,121,Positiv
51356273,30,0.8217,148,Positiv
51385097,30,0.7899,86,Positiv
51425038,30,0.89,48,Positiv
51427190,14,0.2254,14,Positiv
51438322,3,0.3655,3,Positiv
51439366,8,0.8463,8,Positiv
51439376,7,0.7783,7,Positiv
51439407,6,0.7168,6,Positiv
51439429,30,0.7942,45,Positiv
51439452,30,0.6332,45,Positiv
51439480,30,0.6897,32,Positiv
51439518,11,0.6542,11,Positiv
51439970,30,0.5626,54,Positiv
51458175,2,0.7647,2,Positiv
51480112,30,0.8497,127,Positiv
51482949,30,0.7301,244,Positiv
51487410,30,0.6567,134,Positiv
51487849,30,0.7689,43,Positiv
51487932,12,0.8504,12,Positiv
51496525,10,0.7357,10,Positiv
51502598,30,0.6915,49,Positiv
51512776,30,0.7183,49,Positiv
51512783,30,0.7408,38,Positiv
51535882,30,0.7133,102,Positiv
51570239,30,0.7294,160,Positiv
51572150,30,0.8799,189,Positiv
51590167,30,0.8475,216,Positiv
51597505,30,0.7715,190,Positiv
51657045,12,0.8667,12,Positiv
51718534,30,0.6726,240,Positiv
51727161,30,0.6525,233,Positiv
51758003,30,0.8304,255,Positiv
51792646,30,0.5824,296,Positiv
51792767,7,0.961,7,Positiv
51792838,30,0.5769,369,Positiv
51792927,30,0.8322,336,Positiv
51793039,30,0.711,295,Positiv
51796670,30,0.6836,225,Positiv
51811424,30,0.64,36,Positiv
51833825,30,0.7502,50,Positiv
51833925,30,0.8212,56,Positiv
51857049,3,0.328,3,Positiv
51896784,30,0.7706,158,Positiv
51897743,30,0.7065,46,Positiv
51897847,30,0.7882,124,Positiv
51898832,30,0.8156,33,Positiv
51900732,30,0.8968,136,Positiv
51950385,30,0.7211,40,Positiv
51951769,30,0.7278,56,Positiv
51953990,30,0.8457,227,Positiv
51956538,21,0.7794,21,Positiv
51961505,30,0.6476,148,Positiv
51972537,30,0.7301,158,Positiv
51976492,30,0.8271,132,Positiv
52000956,30,0.7292,31,Positiv
52019429,6,0.351,6,Positiv
52020250,30,0.7142,65,Positiv
52024824,30,0.7463,112,Positiv
52046760,1,0.6728,1,Positiv
52046773,6,0.9095,6,Positiv
52081466,30,0.7844,79,Positiv
52099803,30,0.8444,80,Positiv
52105007,30,0.6882,170,Positiv
52105079,30,0.8244,45,Positiv
52124788,30,0.8518,67,Positiv
52125575,30,0.7664,87,Positiv
52130895,30,0.759,200,Positiv
52137483,30,0.7365,57,Positiv
52139879,30,0.8076,57,Positiv
52145779,21,0.3986,21,Positiv
52146076,23,0.8544,23,Positiv
52160122,30,0.8147,145,Positiv
52165463,30,0.7944,148,Positiv
52177293,30,0.6647,34,Positiv
52178541,30,0.658,170,Positiv
52178654,30,0.8511,94,Positiv
52218193,30,0.832,56,Positiv
52218248,30,0.8107,287,Positiv
52229132,30,0.8106,38,Positiv
52230887,9,0.7212,9,Positiv
52231570,30,0.75,53,Positiv
52231827,30,0.7758,160,Positiv
52232316,30,0.7445,318,Positiv
52235539,26,0.7987,26,Positiv
52261585,30,0.8796,271,Positiv
52272007,30,0.8573,68,Positiv
52278782,30,0.7556,72,Positiv
